,fraud_bool,income,name_email_similarity,prev_address_months_count,current_address_months_count,customer_age,days_since_request,intended_balcon_amount,payment_type,zip_count_4w,velocity_6h,velocity_24h,velocity_4w,bank_branch_count_8w,date_of_birth_distinct_emails_4w,employment_status,credit_risk_score,email_is_free,housing_status,phone_home_valid,phone_mobile_valid,bank_months_count,has_other_cards,proposed_credit_limit,foreign_request,source,session_length_in_minutes,device_os,keep_alive_session,device_distinct_emails_8w,month
868641,0,0.3,0.2255736297316471,-1,68,40,0.0092696441717792,-1.3143465379088064,AB,900,2646.339418089516,3586.012449679818,3832.6163694763054,10,3,CA,121,1,BB,1,1,15,0,200.0,0,INTERNET,16.255994210438043,linux,1,1,6
932471,0,0.3,0.4658196179274713,-1,24,20,0.0333299462860851,-0.9840355082382418,AB,1617,5750.82993693667,4089.520192875257,5466.453105968008,14,9,CA,16,1,BE,0,1,21,0,200.0,0,INTERNET,3.403544477516132,macintosh,1,1,7
748895,0,0.1,0.1895057025553509,-1,55,30,0.0018808469019447,-0.5873678271463473,AB,1155,615.7628606897194,3235.633483468771,4120.5251372713465,19,7,CB,82,0,BC,1,1,1,0,200.0,0,INTERNET,7.319212256511191,other,0,1,5
9128,0,0.5,0.8977173256398333,-1,267,40,0.0154449677682194,27.382865252378068,AA,1626,4910.478784948482,6743.642690403301,6344.975122067435,5,13,CA,100,0,BA,0,1,1,0,1500.0,0,INTERNET,2.6715195991296747,linux,1,1,0
805956,0,0.8,0.0914013587073059,-1,82,50,0.0079873314243743,50.77850645996395,AA,1142,11416.892887278556,5421.877772050127,3768.179540463824,4,5,CA,124,0,BB,1,1,27,1,200.0,0,INTERNET,11.016979235479315,other,0,1,6
775285,0,0.6000000000000001,0.5785795112953771,-1,254,40,0.001545419876705,-1.3365785239405663,AC,1406,10220.176111435996,6254.147496390465,4329.127802274,0,7,CD,239,0,BB,1,1,-1,1,1500.0,0,INTERNET,5.469591384453712,macintosh,1,1,5
115098,0,0.8,0.5096693051643357,-1,61,60,0.0021517831484082,-0.8986159565705449,AB,1397,12197.12612927912,5955.403892934047,6377.9334867340685,27,0,CC,125,0,BC,1,1,30,0,1500.0,0,INTERNET,12.149954838264756,other,0,2,0
259643,0,0.8,0.5994384662896018,-1,44,20,0.001032841463981,-0.5631263244150793,AB,2865,2044.867496232457,3437.535790180167,5561.835824966552,14,13,CA,48,1,BB,0,1,26,0,200.0,0,INTERNET,5.1039433948929664,other,0,1,1
68687,0,0.8,0.6638493349280946,-1,202,20,0.0082851753870389,-0.6918800427054399,AD,1338,4542.899262705638,4065.23147612212,5947.186394583156,171,14,CA,94,0,BA,1,0,28,1,200.0,0,INTERNET,4.160863539327113,linux,1,1,0
681061,0,0.8,0.0194939602577184,-1,180,20,0.0119418948726948,25.64877637197496,AA,909,4260.991492255052,2822.190355975066,4378.572104373822,1963,4,CA,156,0,BC,0,1,1,1,200.0,0,INTERNET,4.093667466426044,other,0,1,5
916471,0,0.9,0.7557306912118844,-1,90,20,0.0135717592044702,-0.1584928872783384,AD,1671,4817.982140791592,3205.521438561399,3103.938611810082,6,15,CA,109,1,BE,0,1,1,0,200.0,0,INTERNET,5.583138546075173,other,1,1,7
40362,0,0.4,0.6311772536499086,-1,250,20,0.0168463023398927,-0.9119918574322162,AB,3548,6328.932719877271,6559.92847284703,6310.517463047809,16,10,CA,180,0,BE,1,1,30,0,500.0,0,INTERNET,2.9457724653538992,linux,1,1,0
107971,0,0.9,0.4206333977965443,-1,187,50,0.0232756133712238,-0.9706339648085218,AB,4587,8737.089668077895,6144.181991282754,6694.00550728719,11,5,CA,94,0,BB,0,1,25,0,200.0,0,INTERNET,10.124035590879902,other,0,1,0
934955,0,0.8,0.5691639907854156,-1,277,20,0.0371659163544289,36.81516647734139,AA,850,6834.822295309594,2471.4094377117067,3066.276236215462,703,9,CA,130,0,BA,0,1,28,1,200.0,0,INTERNET,11.972174400421595,other,1,1,7
534391,0,0.7000000000000001,0.4136282924991285,-1,48,40,0.0323669942970343,34.05434280772548,AA,1840,7078.716227142819,6101.145557701056,4926.835543667383,470,6,CA,95,0,BC,1,1,28,1,200.0,0,INTERNET,4.682802124148358,linux,0,1,3
645149,0,0.8,0.0617691887483622,-1,56,20,0.0005203982435895,-0.6594134866622265,AC,750,3718.982811575154,3741.116463540885,4998.682187231468,1,6,CA,88,1,BE,0,1,-1,0,500.0,0,INTERNET,3.972236090174163,linux,1,1,4
737823,0,0.1,0.7911491698117071,-1,81,30,0.0164429745841958,1.7744474031657909,AB,947,3832.5390577150647,4591.345925732371,4313.2004060430045,1,10,CA,74,0,BD,1,1,27,0,200.0,0,INTERNET,4.05238588346317,linux,1,1,5
899326,0,0.9,0.202144283675324,-1,63,50,0.030755161002861,-1.4694739610161545,AB,1274,4939.170376317831,5436.258947279922,4238.917774075177,17,3,CA,211,0,BB,0,1,9,0,200.0,0,INTERNET,4.230035971375956,windows,1,1,6
120130,0,0.1,0.6326925745271482,-1,30,20,0.0090472409528188,48.9801992028122,AA,2790,4110.233097633035,4772.129168438349,5252.384620374156,2077,14,CA,81,0,BE,0,1,15,0,200.0,0,INTERNET,3.560830315316973,other,1,1,0
272421,0,0.9,0.3643426762390201,25,3,20,0.0348757797580667,-0.9629895126907356,AB,1497,9099.598678927963,4895.696898637007,5068.602255559922,21,13,CA,121,1,BC,0,1,1,0,200.0,0,INTERNET,11.902645272521491,linux,0,1,2
301876,0,0.8,0.5353186880210212,30,212,20,0.0428918301822376,-1.4591084578614333,AD,2743,3815.8073738843023,5259.326069218132,5593.867815698357,7,20,CA,147,1,BE,0,1,-1,0,200.0,0,INTERNET,14.335645409164073,linux,1,1,2
838894,0,0.8,0.1495330482525717,-1,61,30,0.0175327030269657,-1.0779088876204697,AD,1846,1197.5125175829996,3267.0919292706108,4326.0992318252565,113,2,CG,103,0,BC,1,1,31,0,200.0,1,INTERNET,1.8889694992273285,macintosh,0,1,6
631783,0,0.6000000000000001,0.2625411176084143,-1,46,30,0.0043239746899297,-1.734011041620483,AC,1189,6880.693670506113,4634.928310868037,5111.988549365377,1,1,CC,114,1,BB,0,1,-1,1,200.0,0,INTERNET,3.6451535200612746,windows,0,2,4
372331,0,0.1,0.3835890569649833,-1,42,40,0.006788065731663,-1.6787183472640947,AC,1023,6137.192238993412,3095.838864619073,5542.79573576417,0,10,CA,159,1,BB,1,1,-1,0,1000.0,0,INTERNET,1.5867655412546382,linux,1,1,2
537491,0,0.6000000000000001,0.1266146954688809,-1,116,60,20.81126394544224,-0.9469410387772182,AB,3197,9430.582916500927,6166.674540355632,4905.019454388934,1958,1,CB,50,1,BA,1,1,1,0,200.0,0,INTERNET,22.42335094601948,linux,0,2,3
176893,0,0.7000000000000001,0.5361996868202414,-1,54,20,0.0181857614719721,-1.240490428481934,AB,1282,5842.168900451858,4703.336719330645,5513.588392634328,39,22,CA,46,1,BB,0,1,30,0,200.0,0,INTERNET,22.582380068312663,linux,0,1,1
211551,0,0.1,0.3329171766923686,-1,267,20,0.0305817752566584,-1.0370151437818311,AC,819,8606.5391745104,8756.887227814774,5102.013512614101,0,8,CA,61,1,BE,0,1,-1,0,200.0,0,INTERNET,5.3506656325171775,other,0,2,1
673017,0,0.8,0.5888321006087546,-1,27,30,0.0216048115915574,-0.7781193749188309,AB,2221,4609.227589351604,5463.723641040261,4305.38043873682,36,13,CA,103,1,BE,1,1,1,0,200.0,0,INTERNET,4.0457927374652245,other,0,1,4
671702,0,0.8,0.7984136078640923,-1,53,20,0.0288235821588564,49.62097538917717,AA,1508,7966.153486636295,5200.781957549878,4304.846166482319,9,6,CA,122,0,BE,1,1,21,1,200.0,0,INTERNET,4.265075333822762,macintosh,1,1,4
30336,0,0.9,0.5159537445133173,11,29,30,0.0114626120279123,-1.159646115528185,AB,530,9591.016035233622,5564.549579630197,6369.772185379703,1,5,CB,213,0,BB,0,1,1,0,1500.0,0,INTERNET,2.7598946121680696,other,0,1,0
689450,0,0.3,0.6456982414945932,-1,231,50,0.007156480127889,-0.9963886487036564,AB,1902,5098.912875540658,4075.397300802632,4364.360483920688,195,4,CA,114,0,BA,1,1,2,0,200.0,0,INTERNET,2.1620515933074724,linux,1,1,5
341659,0,0.7000000000000001,0.7385446340612027,-1,42,60,0.0236851511439957,-1.132534382135156,AB,1410,3114.5139865423944,3964.0806986665416,5213.710429341664,1366,6,CC,91,0,BC,0,1,1,0,200.0,0,INTERNET,5.568565697330095,linux,0,1,2
249207,0,0.2,0.3767835314474993,-1,25,20,0.0142189331995091,-1.337530220972846,AB,1396,7596.075415646197,5458.062533279503,5554.348381371593,12,13,CE,94,1,BE,0,1,1,0,200.0,0,INTERNET,9.062828023729717,windows,0,1,1
456881,0,0.3,0.6524190219277811,-1,76,30,0.0069191359247331,-0.3768189057157572,AB,2253,5324.842486627318,7027.922083650563,4804.79131336815,0,13,CA,66,1,BB,0,1,-1,0,200.0,0,INTERNET,8.392568655466693,linux,0,1,3
262826,0,0.5,0.8231235799138125,-1,74,50,0.0322625993992116,-1.3511483884918525,AC,2401,5248.612639639508,4878.675940632501,5394.929401155086,0,7,CC,75,0,BB,0,0,-1,0,200.0,0,INTERNET,19.067956177689933,other,1,1,2
71551,0,0.5,0.1192187398953356,-1,78,30,0.0247218036350946,-1.4162749418585845,AB,1295,8800.084338363275,6923.837937774415,3618.127801045625,28,16,CA,36,0,BB,0,1,14,0,200.0,0,INTERNET,4.222189789647257,other,1,1,0
550344,0,0.9,0.1242444543156231,-1,101,40,0.0270622848609024,-1.677303722454651,AD,880,6001.888393181517,3124.8935032660083,4283.32347984619,15,6,CA,240,1,BB,0,1,1,0,2000.0,0,INTERNET,3.2569543246387203,linux,1,1,4
110777,0,0.9,0.3671050651385033,25,2,30,0.0150990159786667,-1.6934482586445614,AC,2175,8100.268548656793,4331.889682781251,5884.571340956823,0,20,CB,147,0,BC,0,1,-1,0,200.0,0,INTERNET,3.1838085939341987,other,1,1,0
323471,0,0.1,0.5573791947872422,-1,16,20,0.0021153937680074,-0.8624884385701879,AC,858,10192.251317540658,7112.796134143665,5318.515611458574,0,13,CB,37,0,BB,0,1,-1,0,200.0,0,INTERNET,8.387472109459372,other,0,1,2
976610,0,0.8,0.1596986307025504,-1,33,40,0.035830735198184,-0.7646598422488571,AB,742,2214.273306210151,2599.685630266511,3103.137017306293,2,5,CA,102,1,BC,1,1,28,1,200.0,0,INTERNET,0.8462172362966152,windows,0,1,7
164837,0,0.1,0.5627764314892462,-1,183,40,0.0002790385473868,-1.073482682850856,AC,4080,10888.675550057456,6843.481410258652,6055.683071015121,1,5,CB,63,1,BE,1,0,-1,0,200.0,0,INTERNET,4.400217639695239,linux,1,1,1
869660,0,0.6000000000000001,0.5001756022908264,49,4,20,0.008938185925072,-1.5372294197074108,AD,2804,2254.328804116481,2305.550286566369,4346.488369265573,13,9,CA,114,0,BC,1,1,25,0,200.0,0,INTERNET,3.950479150392306,windows,1,1,6
921479,0,0.7000000000000001,0.3634004812843069,162,21,30,0.0175958227840081,21.88601031789512,AA,925,3246.050186914685,2596.5544999648137,3058.4655916447505,12,9,CA,221,1,BC,1,1,31,0,200.0,0,INTERNET,1.8775322961911387,linux,1,1,7
79042,0,0.1,0.9935233744613504,10,6,20,0.0010205564705911,-0.6367446608674692,AB,977,9447.346240577102,5293.306508965594,5594.972744527698,5,14,CA,193,1,BB,0,1,1,0,1000.0,0,INTERNET,15.365284545038936,linux,0,1,0
699340,0,0.9,0.7666963597496179,-1,315,20,0.0362085195902336,-0.6519803076772128,AB,3374,7663.328750176923,5463.833263991121,4254.78804520529,6,6,CA,133,1,BE,1,1,25,0,200.0,0,INTERNET,14.334319240539866,windows,0,1,5
680888,0,0.1,0.7541807538478424,-1,100,30,0.016913899531746,-1.0134763575159338,AB,1300,2409.9013847964434,5864.334647035098,4424.98398762941,19,13,CD,77,0,BB,0,1,25,0,200.0,0,INTERNET,3.1673396556795828,other,1,1,5
170780,0,0.6000000000000001,0.8133134343645448,-1,111,30,0.0165175950288932,-0.8313944504991466,AD,1094,5134.356996904747,3017.61216234092,5577.738656506097,602,11,CA,93,1,BB,1,0,2,0,200.0,0,INTERNET,4.308631399860035,windows,1,1,1
415442,0,0.7000000000000001,0.0988602857635688,33,22,50,0.0249579411107257,-1.4500078199709123,AB,1796,7954.176102340498,5148.2573095745865,4872.482255699635,14,8,CB,60,1,BC,0,1,31,0,200.0,0,INTERNET,12.303099563367676,linux,1,1,3
364725,0,0.1,0.5754109305144302,-1,141,50,0.0004386299536396,-0.5126355280065499,AB,736,10842.380693414836,8648.363371794565,5615.0694212741455,16,2,CA,38,0,BA,1,0,15,0,200.0,0,INTERNET,12.561005071794732,other,0,1,2
986063,0,0.4,0.8846121212951721,-1,66,40,0.0119883641022631,-1.0551882556017027,AB,1440,6114.537827853893,2930.982359859053,3099.379206706731,281,11,CA,87,1,BB,1,0,2,1,200.0,0,INTERNET,0.9509945385112808,linux,1,1,7
342708,0,0.5,0.4323283738986921,30,14,30,7.743076531051924,-1.0104289751742084,AC,792,6301.394400535954,5072.295043834431,5145.654082500474,1,7,CF,77,1,BB,0,1,-1,0,200.0,0,INTERNET,6.493842482436492,linux,0,1,2
123433,0,0.6000000000000001,0.8390519907313094,106,33,50,0.0259426661536556,-0.8847902952069011,AB,839,7664.243482888547,6651.764777870379,5907.317878017038,30,14,CA,90,0,BC,0,0,1,0,1500.0,0,INTERNET,6.329841049251447,windows,1,1,0
52325,0,0.7000000000000001,0.6055176226026789,-1,183,20,0.0059869494693771,51.40979000714866,AA,635,3983.7754976338265,6412.098303850466,4065.1026573369777,2,4,CA,99,1,BE,0,1,28,0,200.0,0,INTERNET,10.02122735135246,other,0,1,0
172235,0,0.8,0.8738518767145569,-1,286,20,0.0201092079582866,-0.322080245474668,AB,1066,6360.353151522066,4980.079577880521,4401.700506365267,7,11,CA,199,0,BE,0,1,1,1,1500.0,0,INTERNET,10.948951148934968,macintosh,0,1,1
605384,0,0.5,0.52750195178724,-1,52,50,0.017781774073743,-0.3820188475911126,AC,1328,4220.005685398578,3421.784931833425,4964.438390390097,1,10,CD,192,1,BB,1,1,-1,0,1500.0,0,INTERNET,1.1470467789262853,linux,0,1,4
488213,0,0.9,0.1341453723613218,-1,81,30,0.005514212121634,-1.6126576681735945,AB,2840,10682.725400575991,6134.258262218258,4891.467497847167,0,9,CA,129,0,BB,1,1,-1,0,500.0,0,INTERNET,4.796304027933263,windows,1,1,3
577104,0,0.8,0.4268226552621161,-1,69,20,0.0117257800841988,-0.8478920041384939,AB,1025,5033.584875483706,4413.455358028957,4357.921878504446,12,15,CD,107,0,BB,0,1,1,1,500.0,0,TELEAPP,3.181473805024384,other,0,1,4
595568,0,0.9,0.6902405394535094,59,3,30,0.0265692091312337,-1.3735212587650674,AB,3439,8314.197713248992,5320.773377537906,4250.542444368293,805,13,CB,140,1,BC,0,1,1,0,500.0,1,INTERNET,9.721811653584489,linux,0,2,4
34660,0,0.6000000000000001,0.8303799747029551,-1,67,20,0.0199274651232371,-1.2648465033166572,AC,4041,6604.196546283542,6039.893065568707,6252.715310544381,581,23,CF,151,1,BC,0,1,-1,0,200.0,0,INTERNET,0.8122240481268475,linux,1,1,0
523475,0,0.9,0.8611063331775184,-1,356,50,0.0123050054519422,-0.8814874046916292,AC,673,4002.502605497384,3632.922591964206,5037.7223596299655,1,5,CC,165,0,BA,1,1,-1,1,1500.0,0,TELEAPP,-1.0,other,0,1,3
868716,0,0.9,0.039785754936342,-1,90,30,0.0341758181927333,34.40252504855573,AA,642,3253.525446842624,2772.4026178864715,3707.6744154400594,1190,6,CA,292,0,BA,0,1,5,1,1500.0,0,INTERNET,16.43170542126699,windows,1,1,6
732412,0,0.8,0.5122481703556651,-1,248,40,0.0279309338361666,48.36663985453048,AA,516,6782.914068035073,4588.670706634063,4247.935311648526,13,6,CA,69,0,BB,1,1,1,1,200.0,0,INTERNET,1.4368266299310464,windows,0,1,5
704911,0,0.6000000000000001,0.2275313584303248,-1,85,50,0.0125607056433837,9.807698848231423,AA,2121,5874.6844617848365,3312.5562037407867,4129.3828035204215,10,4,CA,106,1,BC,1,1,10,1,200.0,0,INTERNET,1.4238385809711422,linux,1,1,5
132813,0,0.6000000000000001,0.5263312312067439,33,6,30,0.0172054356626952,-0.9494565766638904,AC,1597,9636.931564253771,6033.637291844889,5465.187855633651,1,8,CB,98,1,BB,1,1,-1,0,200.0,0,INTERNET,2.416221566875151,windows,1,1,1
918384,0,0.9,0.8123140006158934,28,7,40,8.9664638909757,-0.8847728471664982,AC,816,3564.961761735353,4341.579576386462,3100.815562649821,2,4,CA,266,1,BC,1,1,30,0,1000.0,0,INTERNET,10.40296760189798,linux,1,1,7
329178,0,0.6000000000000001,0.2024225821922424,-1,8,30,0.0201124356291822,-0.417632079837962,AD,820,10890.362977671715,4828.852187706591,5634.135089846312,0,17,CA,18,1,BC,0,1,1,0,200.0,0,INTERNET,3.712256213031322,linux,1,1,2
343853,0,0.7000000000000001,0.1778896341231022,-1,62,60,0.0162589058119572,19.93856795541097,AA,2766,15217.256776597127,6384.304702436684,5535.504584891146,10,25,CA,166,1,BC,0,1,31,1,500.0,0,INTERNET,15.94654739773397,linux,0,1,2
828365,0,0.3,0.595124880539842,-1,91,40,0.0052003748691413,-1.2785268876117182,AB,1288,1854.4030366031648,2975.8920436197527,3108.013382729828,1353,5,CD,130,1,BB,1,1,5,0,200.0,0,INTERNET,6.622701135704169,other,0,1,6
486236,0,0.9,0.2255968992171013,-1,135,40,0.0311800538451434,-0.8488663488841031,AC,2683,9340.3213460325,5242.46070685312,4972.192951630703,0,8,CB,32,1,BD,1,1,-1,0,200.0,0,INTERNET,1.4470987781135898,linux,1,1,3
774987,0,0.5,0.6666955273675965,34,3,20,0.0023964331249901,-0.8233901143379887,AB,599,983.9813530999652,3456.462940419892,4285.444674253095,7,2,CA,161,0,BC,1,1,28,0,500.0,0,INTERNET,10.953877335822444,other,1,1,5
937784,0,0.2,0.4455656532221169,54,3,20,0.0017117979314836,-0.8811393852036695,AB,782,2816.5728707027893,2458.280589542765,3104.59936130524,3,5,CA,236,1,BC,1,1,28,0,200.0,0,INTERNET,1.938827562558649,windows,1,1,7
500525,0,0.6000000000000001,0.4092930588768573,79,10,40,0.0051029165146874,-0.2756341222316554,AD,1647,4897.713981845942,4268.023100824821,4847.310714833499,1379,8,CA,157,1,BA,0,1,23,0,1000.0,0,INTERNET,17.271860495214742,windows,0,1,3
504938,0,0.1,0.1398807212431032,-1,103,40,0.0259774396624425,-1.4828058775755897,AB,2698,6102.729034429162,5960.332010437129,5004.857506979713,11,9,CA,120,1,BB,0,1,21,0,500.0,0,INTERNET,1.8291853512200065,linux,1,1,3
19440,0,0.9,0.7929052765292006,-1,134,40,0.005399912289047,-1.1718766875720132,AB,1145,4067.712232485827,3470.413588863756,5943.452346598854,18,12,CA,192,1,BA,0,1,1,0,1500.0,0,INTERNET,11.489481431580472,windows,1,1,0
173042,0,0.9,0.8783324914736159,-1,40,30,0.0220752806097102,-0.8782196567933795,AC,998,12667.162831947246,6825.44068376712,5483.178452441765,11,16,CA,174,0,BA,0,1,-1,0,1500.0,1,INTERNET,32.20013001780273,linux,0,2,1
295616,0,0.1,0.8489008167045188,-1,103,50,0.0222838084884678,-0.9255064405186828,AC,667,9426.55071438964,7265.707498518721,5588.228503676842,0,4,CA,51,1,BB,0,1,15,1,200.0,0,INTERNET,12.209796895081247,other,0,2,2
599570,0,0.9,0.4737805327530594,-1,84,30,0.0080873915471492,-0.4252029380936183,AC,874,4891.3697694695975,3651.294801346903,4902.103534824068,0,9,CA,268,0,BA,1,1,-1,1,1500.0,0,INTERNET,1.5251670006785198,windows,1,1,4
69194,0,0.2,0.5320996153105659,-1,54,10,0.0136805369560055,-0.7311479278235329,AB,4166,7540.552385225559,7096.5912991920895,6895.880119462838,10,8,CA,88,0,BE,0,1,6,0,200.0,0,INTERNET,7.381491345371693,other,1,1,0
444153,0,0.6000000000000001,0.8136415967414233,34,36,30,0.0353749189748115,51.453946545724754,AA,1086,9867.93072821565,5521.128324981875,5135.815752950328,24,13,CA,172,1,BC,0,1,1,1,500.0,0,INTERNET,5.211434657093504,other,1,1,3
740280,0,0.9,0.4878698386887572,-1,128,40,0.01393896668121,-0.9923588909792288,AC,1723,6025.545856104325,4334.354119901747,4150.1816721288205,0,2,CA,170,1,BA,1,0,-1,0,200.0,0,INTERNET,14.669016151280678,linux,1,2,5
751277,1,0.9,0.1270302253282914,-1,134,30,0.0028078479586565,-0.650096255499446,AB,890,7394.886014180709,4571.649812293723,6317.314145948933,2024,8,CA,218,1,BA,0,1,28,0,1500.0,0,INTERNET,9.978414959637494,linux,0,1,5
795454,0,0.9,0.4367897040874832,-1,38,40,0.0330270604233298,-1.2597523254781178,AC,838,1938.047978889592,3338.944522850922,3779.070679432271,0,11,CA,93,1,BC,0,1,-1,0,200.0,0,INTERNET,1.823657200276011,linux,1,1,6
512197,0,0.2,0.0775935013527579,-1,31,30,0.0189291592046418,-1.2615982990166494,AC,861,7789.119289828276,5735.326537823434,5055.175562614813,1,10,CA,84,1,BB,1,1,-1,0,200.0,0,INTERNET,2.1812835421725403,windows,0,1,3
581061,0,0.6000000000000001,0.4292126400968377,55,5,20,0.0119904683296057,-1.0311818083434416,AB,1645,11192.208280851795,6543.252132658487,4384.3178940921625,19,14,CA,268,1,BC,1,1,1,0,1000.0,0,INTERNET,11.243197549152946,windows,1,1,4
885249,0,0.6000000000000001,0.2688165871761582,32,22,30,0.0073282353606264,34.97817239922728,AA,1017,3366.7915681411146,2518.923741842201,3912.916238202103,17,11,CA,100,1,BC,0,1,22,0,200.0,0,INTERNET,4.5158054597989805,linux,1,1,6
89063,0,0.7000000000000001,0.1656496922152476,-1,149,60,0.0079041631118624,22.163482879066525,AA,1069,6177.212615230213,4644.464337338479,5944.532237614939,1733,1,CC,170,1,BB,1,1,4,0,1500.0,0,INTERNET,5.028525629262659,linux,0,1,0
906056,0,0.9,0.7478669316012945,-1,160,40,0.0265450491273335,-0.5051209248329891,AD,1468,2172.5931301174137,6689.0506507226855,3142.0841023997264,1597,2,CA,230,0,BA,0,1,1,0,500.0,0,INTERNET,7.836505890468169,other,1,1,7
825285,0,0.9,0.7846425567265713,-1,94,20,0.0367955982104534,-0.9264951796174696,AB,1104,4043.038649696322,3162.0325065799934,3321.938051701172,2,3,CA,136,0,BA,1,1,10,0,500.0,0,INTERNET,13.450565918290794,other,0,1,6
49526,0,0.9,0.9946547539366504,-1,28,20,0.0042032726364904,-1.2779120711128955,AB,4742,8392.967606266493,7972.739191444628,6393.080778026894,39,15,CA,145,0,BB,1,1,5,1,1000.0,0,INTERNET,1.4339152486951203,windows,0,1,0
727778,0,0.9,0.0847657042772606,-1,54,30,0.0033796115244458,-0.6794688492645566,AC,2526,5830.679442016352,4982.393502848709,5418.899357977938,0,15,CA,168,1,BC,0,1,-1,0,1000.0,0,INTERNET,9.589304505517063,linux,0,1,5
50955,0,0.8,0.6721392627465902,26,16,20,0.0002383966149042,-1.5156840818629655,AD,4790,4820.433763389004,4766.527543283076,6030.284648498716,0,19,CA,144,1,BC,0,1,25,1,1000.0,0,INTERNET,30.69540629309545,linux,0,1,0
244970,1,0.4,0.8109110254521512,-1,46,40,0.0176533846788073,-1.0647691292323955,AC,1686,1725.3348000217616,6468.978091810605,5467.849849400893,0,6,CA,113,1,BC,0,1,-1,0,200.0,0,INTERNET,20.783871935658244,windows,1,1,1
214547,0,0.1,0.5277295976092137,-1,227,20,0.0089290590410394,-0.900992027799006,AC,874,6964.63339486317,6991.626706142778,5587.977238349228,1,14,CA,5,1,BE,0,1,-1,0,200.0,0,INTERNET,4.310395421701957,linux,1,1,1
119149,0,0.9,0.3066205933876022,-1,127,50,0.0165201640778732,-0.7360555449834414,AB,1498,4564.248195461865,6339.275267264013,6810.42918369257,26,20,CA,134,0,BE,0,1,25,0,200.0,0,INTERNET,34.132542988020695,windows,1,1,0
387925,0,0.8,0.8125541311518508,-1,36,50,0.019370097902077,29.250579805502163,AA,806,7956.3021648181775,6309.677853442487,5265.453365891834,49,3,CA,-53,1,BB,0,1,10,1,200.0,0,INTERNET,11.575459928422394,windows,0,1,2
578055,0,0.9,0.6747635254811917,-1,52,40,0.0154894984894634,-0.9362413501781324,AD,1529,9601.344368480117,6148.913972132351,4349.485974270067,12,8,CA,144,0,BD,1,0,20,0,200.0,0,INTERNET,1.16056722849441,windows,1,1,4
212373,0,0.1,0.7494983409679518,-1,50,20,0.0106330307049788,-1.3160105453072848,AA,3426,8737.50243072658,6102.603533588052,5450.129893698768,266,15,CA,57,0,BE,1,1,31,1,200.0,0,INTERNET,3.79292617462104,other,0,1,1
