step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
207,CASH_OUT,104166.7,C1876055127,0.0,0.0,C1482455618,4994388.78,5098555.48,0
681,TRANSFER,100693.44,C1640582005,0.0,0.0,C969616768,3784562.27,3885255.71,0
136,CASH_OUT,61899.39,C316357657,0.0,0.0,C1968932712,72866.22,134765.61,0
586,CASH_OUT,441136.36,C1072485833,116298.0,0.0,C1387530291,19832.95,460969.31,0
253,TRANSFER,231705.93,C1350511078,2189.0,0.0,C56262827,170335.89,402041.82,0
226,CASH_OUT,375972.41,C1978504872,29827.0,0.0,C1478098585,0.0,375972.41,0
152,TRANSFER,2175288.9,C2058960648,2175288.9,0.0,C413773455,0.0,0.0,1
139,CASH_OUT,87005.98,C1316385693,0.0,0.0,C296035813,644882.52,731888.5,0
520,CASH_OUT,485185.93,C269384322,0.0,0.0,C156789559,5528583.99,6013769.93,0
307,CASH_OUT,90477.63,C2059053998,65395.0,0.0,C2132618362,0.0,90477.63,0
280,CASH_OUT,91234.93,C566070122,241759.0,150524.07,C1791357922,327584.95,418819.88,0
298,CASH_OUT,76419.48,C500861280,0.0,0.0,C1232317647,2741182.1,2817601.58,0
156,CASH_OUT,116062.98,C1488200782,1074.0,0.0,C453213039,0.0,116062.98,0
232,TRANSFER,457372.76,C325492241,0.0,0.0,C710681023,3335948.59,3793321.35,0
533,CASH_OUT,18042.11,C473271936,18042.11,0.0,C356431385,135951.5,153993.61,1
206,CASH_OUT,352224.76,C531061702,17552.57,0.0,C1278118648,1237194.92,1589419.68,0
183,CASH_OUT,208441.46,C100126135,52411.0,0.0,C533677632,115764.28,324205.74,0
299,CASH_OUT,211204.21,C829150983,776.0,0.0,C936812241,0.0,211204.21,0
301,TRANSFER,2729758.63,C454063316,10154.0,0.0,C925678331,991258.1,3721016.73,0
236,CASH_OUT,138615.07,C870160790,28523.0,0.0,C929455,646745.51,785360.57,0
49,CASH_OUT,9007.45,C1983292487,78592.33,69584.88,C1786765410,1967406.27,1976413.72,0
380,CASH_OUT,479732.89,C185022081,0.0,0.0,C865388941,697076.82,1176809.71,0
202,CASH_OUT,230447.5,C218005547,0.0,0.0,C1620013196,335185.07,379525.82,0
44,CASH_OUT,116795.81,C1693508521,0.0,0.0,C783654411,7147129.22,7263925.03,0
135,CASH_OUT,216311.51,C449489324,0.0,0.0,C54618218,650487.83,1332236.61,0
370,CASH_OUT,55407.14,C1980069731,15285.0,0.0,C2081913112,321216.45,376623.59,0
396,CASH_OUT,55740.28,C363918240,0.0,0.0,C760994120,69048.38,124788.67,0
138,TRANSFER,56336.64,C1955700907,201.0,0.0,C642268581,400231.09,456567.72,0
205,CASH_OUT,145871.18,C1056264670,0.0,0.0,C2020920189,198183.73,344054.91,0
42,CASH_OUT,347648.19,C1063792266,10993.0,0.0,C1651924497,7542395.88,7890044.06,0
278,TRANSFER,73273.12,C1086563701,156694.0,83420.88,C504456388,51736.18,125009.3,0
15,CASH_OUT,73661.38,C279279516,0.0,0.0,C453749124,153342.94,0.0,0
156,CASH_OUT,157553.39,C1491272602,0.0,0.0,C980726768,248319.65,405873.04,0
187,CASH_OUT,267588.0,C976425626,336466.0,68878.0,C1949232530,867802.96,1135390.96,0
404,CASH_OUT,52316.06,C1596963948,2036.0,0.0,C577907506,2518771.77,2571087.83,0
394,TRANSFER,1477231.48,C632656847,0.0,0.0,C404267384,1719800.25,3197031.73,0
500,CASH_OUT,20114.07,C1514839209,0.0,0.0,C785367658,586095.44,606209.51,0
45,TRANSFER,4919642.57,C1457431353,4919642.57,0.0,C203170379,0.0,0.0,1
205,TRANSFER,1653618.81,C1764387133,39701.0,0.0,C916176217,2594677.88,4248296.69,0
231,CASH_OUT,228852.87,C655051130,10318.0,0.0,C586594922,759401.73,988254.6,0
351,CASH_OUT,218869.55,C2067534379,42100.0,0.0,C1391725917,0.0,218869.55,0
321,CASH_OUT,124873.94,C732937831,53043.0,0.0,C1798112760,346187.48,471061.42,0
646,CASH_OUT,0.0,C2060908932,0.0,0.0,C1587892888,0.0,0.0,1
182,CASH_OUT,70744.57,C684881986,0.0,0.0,C99054616,204593.37,275337.94,0
331,CASH_OUT,448661.06,C854607743,320341.0,0.0,C1370580809,55345.19,504006.26,0
332,CASH_OUT,96738.35,C1423981187,0.0,0.0,C1363000694,12232232.97,12328971.32,0
456,CASH_OUT,30548.46,C1387708046,30548.46,0.0,C1963829295,804314.46,834862.92,1
346,CASH_OUT,239894.19,C381244225,0.0,0.0,C1747225165,3711860.46,3951754.65,0
20,TRANSFER,731552.12,C978767008,0.0,0.0,C95423842,1006947.73,1738499.84,0
372,TRANSFER,757814.58,C1758950002,0.0,0.0,C133599646,1468671.83,2226486.41,0
36,CASH_OUT,92974.81,C1742007340,91875.0,0.0,C2018136062,211829.44,304804.25,0
228,CASH_OUT,52097.76,C1524920918,0.0,0.0,C1028308329,329138.58,381236.35,0
178,CASH_OUT,170462.04,C775332497,0.0,0.0,C45358460,2703029.56,2873491.61,0
356,CASH_OUT,2789.18,C1743507988,0.0,0.0,C1312575664,1363764.48,1366553.66,0
306,TRANSFER,1596449.11,C160391132,0.0,0.0,C1408474568,3453953.07,5050402.19,0
401,TRANSFER,1902775.71,C1752278545,0.0,0.0,C1377826131,2429640.85,4332416.56,0
273,CASH_OUT,132861.59,C1991738315,31324.0,0.0,C1060668923,259961.42,392823.01,0
306,CASH_OUT,133547.44,C1011978251,56270.0,0.0,C1937559244,0.0,133547.44,0
180,CASH_OUT,117714.57,C1191532858,10714.0,0.0,C866992260,76196.74,193911.31,0
356,CASH_OUT,205985.57,C379669380,0.0,0.0,C1522850354,954523.12,1160508.69,0
372,CASH_OUT,234066.52,C1117353655,11282.0,0.0,C1833689192,0.0,234066.52,0
398,TRANSFER,1693674.43,C626305079,0.0,0.0,C507455099,3054599.59,4748274.02,0
304,CASH_OUT,249418.38,C460007470,0.0,0.0,C207660368,3363784.83,3613203.21,0
178,CASH_OUT,128201.23,C344541305,20184.0,0.0,C1755213213,467390.23,595591.46,0
303,CASH_OUT,201284.99,C980818434,18444.0,0.0,C820322227,0.0,201284.99,0
330,CASH_OUT,33222.76,C1929569641,0.0,0.0,C710455833,780939.82,814162.58,0
284,CASH_OUT,120899.72,C2045526866,0.0,0.0,C17236923,6374711.36,6495611.08,0
226,CASH_OUT,390836.21,C1720242118,0.0,0.0,C1914206613,3510346.62,3901182.83,0
96,CASH_OUT,295949.34,C247871833,96654.23,0.0,C471905320,338222.43,634171.77,0
227,CASH_OUT,393941.05,C600483692,0.0,0.0,C34970540,1788775.04,2182716.09,0
135,CASH_OUT,201406.36,C1174762187,0.0,0.0,C849010584,255090.16,456496.52,0
154,CASH_OUT,225156.63,C1146077552,20497.0,0.0,C12500003,328822.82,453372.83,0
397,CASH_OUT,216095.38,C1401610792,99024.0,0.0,C1781137337,1849198.55,2065293.92,0
211,CASH_OUT,215702.98,C2111842435,616.0,0.0,C2123911846,0.0,215702.98,0
355,TRANSFER,999902.49,C710034994,6088.0,0.0,C1374097929,1013857.3,2013759.79,0
299,CASH_OUT,410656.6,C1290841239,0.0,0.0,C1581163476,11201472.56,11612129.16,0
404,CASH_OUT,34207.39,C1954889519,20294.51,0.0,C1673048083,794785.98,828993.37,0
400,CASH_OUT,130416.65,C1893296658,21004.0,0.0,C1378581820,607618.6,738035.25,0
203,TRANSFER,405783.4,C511899343,0.0,0.0,C364108141,1182675.93,1456384.62,0
184,CASH_OUT,76564.96,C442885679,48477.0,0.0,C336449478,243.62,76808.58,0
37,CASH_OUT,429039.92,C592071133,0.0,0.0,C368045526,628315.46,1057355.38,0
213,CASH_OUT,41813.26,C25212825,5923.0,0.0,C1370183104,2807331.52,2849144.78,0
329,CASH_OUT,90993.6,C1506088508,211108.12,120114.52,C784486980,160509.29,251502.89,0
152,TRANSFER,102945.99,C488688199,102945.99,0.0,C1626596200,0.0,0.0,1
202,CASH_OUT,290816.63,C1155937941,8946.0,0.0,C1236474894,0.0,290816.63,0
380,CASH_OUT,126030.43,C1766179045,119263.0,0.0,C1444462072,5498087.68,5624118.11,0
617,CASH_OUT,294959.61,C154062646,0.0,0.0,C1553068884,9043844.14,9338803.75,0
637,CASH_OUT,58692.83,C1888561137,0.0,0.0,C508156897,493596.71,552289.55,0
235,CASH_OUT,38952.48,C272434504,0.0,0.0,C547165656,261480.37,337148.89,0
186,CASH_OUT,225271.01,C1031163263,4521.0,0.0,C1525731899,180868.74,406139.75,0
185,CASH_OUT,129695.58,C1745895894,99597.0,0.0,C1607900151,0.0,129695.58,0
371,TRANSFER,3054561.5,C1302910255,10189.0,0.0,C1959781060,504544.97,3389774.75,0
429,CASH_OUT,215372.18,C1439726358,0.0,0.0,C1959906373,1328606.21,1543978.4,0
41,CASH_OUT,444187.35,C1631666286,0.0,0.0,C188892437,1778137.09,2222324.43,0
44,CASH_OUT,294315.67,C1347607062,51855.0,0.0,C106860681,75548.08,369863.74,0
184,CASH_OUT,309373.19,C77770503,0.0,0.0,C1427289357,685860.26,995233.45,0
309,CASH_OUT,173059.03,C1190621030,11738.0,0.0,C1581407467,1575536.74,1748595.77,0
374,CASH_OUT,23202.07,C491528240,79682.64,56480.58,C1659802835,30217.54,53419.6,0
260,TRANSFER,175597.64,C851065850,175597.64,0.0,C1996124584,0.0,0.0,1
394,CASH_OUT,19577.14,C1337298941,2529.0,0.0,C639181384,0.0,19577.14,0
139,CASH_OUT,92048.96,C264565312,111897.0,19848.04,C21295457,0.0,154004.91,0
185,CASH_OUT,108039.04,C1108179214,0.0,0.0,C556248667,354134.48,462173.52,0
661,CASH_OUT,90196.0,C1879445656,163844.56,73648.56,C612574776,6359129.56,6449325.56,0
399,CASH_OUT,3295.1,C967056343,2927.0,0.0,C1026677894,518130.31,521425.41,0
254,TRANSFER,653949.74,C747760381,653949.74,0.0,C2069990042,0.0,0.0,1
405,TRANSFER,855132.99,C1851266317,0.0,0.0,C114012090,5154101.75,6009234.74,0
250,CASH_OUT,53479.91,C2132245704,0.0,0.0,C732950778,1775606.81,1829086.72,0
9,CASH_OUT,325005.83,C1919137386,0.0,0.0,C1663290520,2463864.11,0.0,0
395,CASH_OUT,29924.22,C906651457,22343.0,0.0,C1248573316,568307.5,598231.72,0
377,CASH_OUT,416009.34,C211064378,29784.0,0.0,C1595796427,145390.28,561399.63,0
280,CASH_OUT,50734.71,C1516381738,66588.0,15853.29,C484759532,1640166.02,1690900.72,0
186,CASH_OUT,55412.53,C1009853903,104623.0,49210.47,C105873983,0.0,55412.53,0
158,TRANSFER,215454.69,C782552492,0.0,0.0,C2020290605,2879195.74,3094650.43,0
37,TRANSFER,790485.12,C1246165914,0.0,0.0,C1468185201,2878658.88,3669144.0,0
308,CASH_OUT,93687.92,C936036871,212683.0,118995.08,C948681025,793828.71,887516.64,0
332,CASH_OUT,64594.24,C1692956877,7769.0,0.0,C1213703187,990178.18,1054772.42,0
323,CASH_OUT,179770.42,C1876312851,29789.0,0.0,C1677331752,582515.08,762285.51,0
354,TRANSFER,217920.05,C1968359294,12806.0,0.0,C513256578,5182359.71,5400279.76,0
590,CASH_OUT,26041.3,C924001425,0.0,0.0,C1069334648,4922734.42,4948775.72,0
186,CASH_OUT,112546.34,C563827402,0.0,0.0,C165395724,556093.38,668639.72,0
500,CASH_OUT,77195.34,C574753702,0.0,0.0,C1350177885,1366425.12,1443620.46,0
580,TRANSFER,282500.69,C937056998,282500.69,0.0,C48363551,0.0,0.0,1
276,CASH_OUT,197938.78,C2115070713,1187.0,0.0,C1101374958,13177.09,211115.87,0
379,CASH_OUT,68714.13,C1861847879,0.0,0.0,C1190228680,892858.84,961572.97,0
303,CASH_OUT,352256.78,C350983384,10013.0,0.0,C1995102854,243424.32,595681.1,0
15,CASH_OUT,33160.05,C585224037,0.0,0.0,C730745212,2472636.2,2505796.25,0
212,CASH_OUT,167325.32,C257602914,0.0,0.0,C186141807,181817.25,349142.57,0
351,CASH_OUT,181841.79,C858871563,33087.0,0.0,C995081855,193889.6,375731.39,0
204,TRANSFER,474019.16,C346780543,89746.16,0.0,C107349346,11189325.14,11663344.3,0
351,CASH_OUT,220689.84,C2102309646,0.0,0.0,C1020681915,492035.38,712725.22,0
404,CASH_OUT,166543.52,C2026624789,373545.0,207001.48,C290139260,0.0,166543.52,0
309,CASH_OUT,89796.89,C1230998006,11064.0,0.0,C716966774,491446.52,581243.4,0
379,CASH_OUT,10660.56,C380469374,30179.0,19518.44,C515016195,0.0,10660.56,0
203,TRANSFER,368483.58,C363197706,155992.0,0.0,C1410987320,0.0,368483.58,0
306,CASH_OUT,269508.05,C1566759339,770091.0,500582.95,C623402919,233886.15,503394.2,0
325,CASH_OUT,363944.6,C1182497778,18993.0,0.0,C236188928,0.0,363944.6,0
351,CASH_OUT,8868.96,C1124488821,19633.0,10764.04,C760847215,0.0,8868.96,0
19,TRANSFER,641347.09,C1177674212,49771.0,0.0,C697783649,1982429.96,3138203.92,0
304,CASH_OUT,344734.98,C1174611719,11501.0,0.0,C1609184993,44092.85,388827.83,0
251,CASH_OUT,148794.81,C1845844086,42178.0,0.0,C1020110302,164593.7,313388.51,0
570,TRANSFER,22395.12,C1542873170,16831.0,0.0,C440135746,1757688.47,1780083.59,0
134,CASH_OUT,201240.85,C723672538,870.0,0.0,C878374257,29161491.42,29362732.27,0
164,TRANSFER,603204.06,C405320437,25516.0,0.0,C1386325083,0.0,603204.06,0
184,CASH_OUT,324749.83,C1992953824,0.0,0.0,C2146405064,4406472.79,4731222.62,0
350,CASH_OUT,230969.19,C204642901,45276.0,0.0,C671503523,0.0,230969.19,0
255,CASH_OUT,147803.64,C417636111,0.0,0.0,C1425440593,3185904.31,3333707.94,0
139,CASH_OUT,51404.21,C559087778,120751.0,69346.79,C640867565,0.0,51404.21,0
621,TRANSFER,6038051.03,C1986822150,6038051.03,0.0,C432052755,0.0,0.0,1
215,CASH_OUT,13655.42,C426928115,10805.44,0.0,C678651991,4832928.05,4846583.48,0
227,CASH_OUT,244184.07,C177708094,12576.0,0.0,C731094697,30858.25,275042.32,0
10,TRANSFER,1568647.04,C1010126174,0.0,0.0,C1633271169,2615479.72,4358019.4,0
277,TRANSFER,149656.36,C2072045528,149656.36,0.0,C519434104,0.0,162310.05,1
282,CASH_OUT,101031.04,C423916215,34472.08,0.0,C1982455829,495189.98,596221.02,0
138,TRANSFER,716814.07,C449727137,52854.0,0.0,C223022284,0.0,716814.07,0
237,CASH_OUT,6374.3,C627750211,0.0,0.0,C1497779450,2119756.48,2126130.78,0
323,CASH_OUT,160287.27,C1444724478,0.0,0.0,C801858473,1931410.84,2091698.11,0
182,CASH_OUT,373594.91,C1300101651,446524.0,72929.09,C1058427571,571652.73,945247.64,0
305,CASH_OUT,98637.45,C433178242,0.0,0.0,C7330994,176046.77,274684.22,0
306,CASH_OUT,175898.99,C1244598253,0.0,0.0,C1124660148,197853.96,373752.95,0
187,TRANSFER,59320.64,C1068313890,0.0,0.0,C1188260465,3673066.73,3606673.35,0
332,CASH_OUT,211502.12,C1544200991,86629.04,0.0,C2093178186,1146922.87,1358424.99,0
158,CASH_OUT,135005.76,C321772814,0.0,0.0,C1609946231,494406.44,629412.19,0
324,CASH_OUT,130203.2,C271984263,448.0,0.0,C1272900735,578982.33,709185.53,0
201,TRANSFER,212025.74,C129359937,5682.0,0.0,C1856668618,0.0,212025.74,0
38,CASH_OUT,12326.17,C88174218,5296.0,0.0,C208768095,45087.49,57413.66,0
133,CASH_OUT,483892.52,C574196476,29738.0,0.0,C65201732,0.0,483892.52,0
381,TRANSFER,880755.62,C1516566045,0.0,0.0,C308787563,4828712.75,5709468.37,0
436,TRANSFER,842554.02,C2022831297,842554.02,0.0,C676778137,0.0,0.0,1
212,CASH_OUT,150275.35,C436254467,0.0,0.0,C616179468,1240057.63,1390332.98,0
13,CASH_OUT,115024.39,C320768874,0.0,0.0,C795220676,4270180.11,4875157.45,0
159,CASH_OUT,71834.64,C123941137,70039.0,0.0,C1246769065,0.0,71834.64,0
285,CASH_OUT,130796.96,C2078410899,0.0,0.0,C2129418295,14024747.05,14155544.01,0
10,CASH_OUT,55159.22,C2113918302,0.0,0.0,C1732113354,94821.48,149980.7,0
359,CASH_OUT,125293.56,C662366549,0.0,0.0,C1562163741,988285.99,1113579.55,0
134,CASH_OUT,142468.68,C873982851,0.0,0.0,C1380956241,505554.7,648023.37,0
181,CASH_OUT,482340.17,C1297992288,0.0,0.0,C580774504,5129927.52,5612267.69,0
357,CASH_OUT,229582.56,C1729300483,0.0,0.0,C2121913440,2586320.33,2815902.89,0
378,CASH_OUT,8006.56,C446922331,20919.0,12912.44,C2066520982,0.0,8006.56,0
163,CASH_OUT,75236.77,C334007588,3089.0,0.0,C316999090,0.0,75236.77,0
687,TRANSFER,250.78,C1575645073,0.0,0.0,C1028623713,141944.33,142195.11,0
137,CASH_OUT,343829.1,C1286202666,28.0,0.0,C1887995922,0.0,343829.1,0
16,TRANSFER,1143239.55,C647299702,113585.32,0.0,C1868430227,1484421.87,2127732.59,0
230,TRANSFER,278699.53,C316341024,50939.0,0.0,C373556562,10100309.87,10379009.41,0
277,CASH_OUT,21764.7,C29749223,0.0,0.0,C2088136239,213810.25,235574.95,0
249,CASH_OUT,67401.48,C1365156596,0.0,0.0,C1822192877,1455479.12,1522880.6,0
348,CASH_OUT,196854.91,C716261788,19992.0,0.0,C1209728960,69875.19,266730.09,0
542,CASH_OUT,7469051.14,C1841900359,7469051.14,0.0,C1129100193,94820.42,7563871.56,1
27,TRANSFER,329937.88,C699198167,329937.88,0.0,C2064246111,0.0,0.0,1
155,TRANSFER,33738.85,C231252402,0.0,0.0,C1145552251,3064159.6,3097898.44,0
300,CASH_OUT,250362.72,C1585370021,0.0,0.0,C737393412,273971.89,524334.61,0
131,CASH_OUT,6926.04,C358642695,55224.0,48297.96,C1651422863,2957567.54,2964493.57,0
357,CASH_OUT,175654.25,C1016127826,0.0,0.0,C2120804928,1479164.99,1654819.24,0
42,CASH_OUT,33542.01,C363328835,20546.0,0.0,C1601406190,1754833.31,1788375.32,0
184,CASH_OUT,138753.79,C928059093,11189.0,0.0,C71878718,274226.54,412980.32,0
321,CASH_OUT,14157.5,C344336652,0.0,0.0,C569745978,625970.55,640128.05,0
39,CASH_OUT,144134.68,C283205970,12537.0,0.0,C1510265815,0.0,144134.68,0
279,TRANSFER,106282.31,C753025022,50107.62,0.0,C1758034136,13032469.03,13138751.34,0
282,CASH_OUT,219389.52,C1715981150,404.0,0.0,C1538450942,0.0,354756.79,0
334,CASH_OUT,228407.43,C1811878818,0.0,0.0,C1300544626,2400343.66,2628751.09,0
228,CASH_OUT,13925.53,C1605611255,103561.0,89635.47,C1767471649,2510839.89,2524765.42,0
379,TRANSFER,213918.6,C1603089490,11449.0,0.0,C1019478790,0.0,213918.6,0
399,CASH_OUT,40249.1,C2033426239,20690.0,0.0,C1114818144,0.0,40249.1,0
300,CASH_OUT,68410.14,C1134715577,0.0,0.0,C451009483,9667659.1,9736069.23,0
228,CASH_OUT,158518.14,C263473692,369774.0,211255.86,C1296124409,0.0,158518.14,0
134,CASH_OUT,250777.61,C919086552,1006.0,0.0,C1217561994,0.0,250777.61,0
136,CASH_OUT,38617.07,C388097586,5502.0,0.0,C1725273917,80927.89,119544.95,0
600,TRANSFER,1649039.58,C114531117,1649039.58,0.0,C267782135,0.0,0.0,1
565,CASH_OUT,39385.1,C941118106,53189.0,13803.9,C1387640362,0.0,39385.1,0
203,CASH_OUT,277162.82,C423131800,47961.0,0.0,C1974034529,0.0,277162.82,0
159,CASH_OUT,173802.45,C1654691166,15269.81,0.0,C2050698407,1544875.12,1718677.57,0
181,CASH_OUT,81535.45,C2094684804,156704.0,75168.55,C193892579,1046758.15,1128293.59,0
325,TRANSFER,942604.78,C1152087319,0.0,0.0,C1332901006,3175529.2,4118133.98,0
209,CASH_OUT,46719.8,C182715719,0.0,0.0,C325585890,429706.57,476426.36,0
355,CASH_OUT,376174.45,C1760064264,14718.0,0.0,C1548538674,0.0,376174.45,0
301,CASH_OUT,146103.99,C429814784,10372.0,0.0,C2072274783,1900128.51,2046232.5,0
259,TRANSFER,471431.2,C1633041457,0.0,0.0,C356001688,520294.55,891682.65,0
207,CASH_OUT,282979.99,C1710970244,0.0,0.0,C1693121693,4971420.18,5254400.17,0
287,CASH_OUT,118695.05,C556553688,0.0,0.0,C1039888988,3704160.09,3822855.14,0
11,TRANSFER,1629604.37,C477784719,570285.52,0.0,C1183266411,6008300.41,7637904.78,0
260,CASH_OUT,369310.01,C890040625,962.0,0.0,C1979219924,0.0,369310.01,0
581,CASH_OUT,155002.83,C1511917182,155002.83,0.0,C30026767,0.0,155002.83,1
307,CASH_OUT,188365.0,C1200871322,0.0,0.0,C580093271,985793.22,1174158.22,0
204,TRANSFER,928989.49,C1463711886,0.0,0.0,C44409872,1181012.07,2110001.56,0
406,CASH_OUT,264774.8,C2146361875,20044.0,0.0,C57884689,0.0,264774.8,0
13,CASH_OUT,420472.67,C1578271590,0.0,0.0,C271488817,1226396.19,1949223.65,0
253,CASH_OUT,196867.96,C306401590,248.0,0.0,C841343760,0.0,196867.96,0
278,CASH_OUT,470683.4,C679627988,0.0,0.0,C1922546660,1093137.23,1563820.62,0
403,CASH_OUT,231046.88,C1771511969,0.0,0.0,C353793037,237859.44,468906.32,0
207,CASH_OUT,245268.91,C1309885911,11823.0,0.0,C253719060,0.0,245268.91,0
236,CASH_OUT,72002.27,C86490700,21067.0,0.0,C1181599812,0.0,72002.27,0
235,CASH_OUT,132259.35,C1150078567,11802.21,0.0,C1926453033,815354.43,947613.78,0
306,TRANSFER,487724.99,C302140961,0.0,0.0,C1119927391,8446667.89,8934392.87,0
331,CASH_OUT,141303.66,C992588321,21047.0,0.0,C2131088844,1202992.0,1344295.66,0
394,CASH_OUT,155538.22,C257575877,0.0,0.0,C2144655304,929301.31,1084839.53,0
229,CASH_OUT,189256.98,C411458498,0.0,0.0,C1142647170,295712.95,484969.93,0
8,CASH_OUT,181502.11,C1105385047,5560.0,0.0,C1150610696,1432052.12,2040211.46,0
683,TRANSFER,188450.55,C93205399,73474.0,0.0,C1133555251,114531.78,302982.33,0
38,CASH_OUT,147364.55,C144664052,0.0,0.0,C1014286871,649521.33,796885.88,0
282,CASH_OUT,165462.88,C1284258758,52552.0,0.0,C1531130667,169059.26,334522.14,0
17,TRANSFER,151769.58,C2088952986,0.0,0.0,C1543659240,4051694.51,4203464.09,0
279,CASH_OUT,99306.7,C1027027861,0.0,0.0,C439936888,102244.04,201550.74,0
157,CASH_OUT,431346.98,C494467447,0.0,0.0,C484360279,2127443.16,2558790.14,0
287,CASH_OUT,17250.03,C1330494301,0.0,0.0,C1689527128,415019.09,432269.12,0
400,TRANSFER,595691.76,C1364292843,96576.49,0.0,C1670625407,623329.06,1219020.81,0
14,CASH_OUT,109885.23,C1556371664,31.0,0.0,C122631871,3189999.26,4075323.09,0
238,TRANSFER,134313.22,C781397101,134313.22,0.0,C273071988,0.0,0.0,1
166,CASH_OUT,384522.07,C1034618015,90613.0,0.0,C1418291959,0.0,384522.07,0
156,TRANSFER,1594173.01,C401846088,20165.0,0.0,C1516493171,0.0,1594173.01,0
371,CASH_OUT,6342.46,C1837773734,49351.0,43008.54,C1632535836,280769.45,287111.92,0
306,CASH_OUT,537779.89,C1278915130,3749.0,0.0,C538662701,1093326.32,1631106.21,0
406,CASH_OUT,239225.13,C133028205,51616.0,0.0,C774524160,0.0,239225.13,0
35,TRANSFER,37676.92,C1126839813,0.0,0.0,C829366434,2205839.6,2273061.34,0
354,CASH_OUT,185854.9,C1139870499,55038.0,0.0,C1605597383,16594.32,202449.22,0
160,CASH_OUT,148912.77,C1206230125,1081.0,0.0,C442501643,1406770.19,1555682.96,0
160,TRANSFER,805791.81,C1106531062,0.0,0.0,C1545089344,2509255.63,3315047.44,0
177,TRANSFER,776156.25,C860361534,0.0,0.0,C1885991197,1470157.27,2246313.52,0
355,CASH_OUT,6380.48,C835358231,1076.0,0.0,C988339093,860721.95,867102.43,0
311,TRANSFER,225301.45,C500485629,225301.45,0.0,C822023370,0.0,0.0,1
36,CASH_OUT,287848.38,C1351547356,343434.65,55586.27,C942553827,0.0,287848.38,0
399,CASH_OUT,107310.46,C847097922,916.0,0.0,C544898583,0.0,107310.46,0
321,TRANSFER,1054482.19,C286449254,0.0,0.0,C168433762,4297777.8,5352259.99,0
353,TRANSFER,4239658.29,C774896837,291562.0,0.0,C1567339956,1072025.71,5311683.99,0
371,CASH_OUT,294274.85,C163042687,5902.0,0.0,C960780358,116653.03,410927.88,0
394,CASH_OUT,494044.58,C390322203,0.0,0.0,C256786165,5499457.26,5993501.85,0
164,CASH_OUT,193812.93,C418208479,104439.0,0.0,C1612972513,0.0,193812.93,0
253,CASH_OUT,128993.35,C1747909865,618996.0,490002.65,C127999342,3449.76,132443.11,0
231,CASH_OUT,16885.78,C1699420560,0.0,0.0,C687928889,657002.74,287559.24,0
402,TRANSFER,521136.74,C146178284,0.0,0.0,C1755696780,971949.53,1493086.27,0
737,CASH_OUT,167606.49,C696026207,167606.49,0.0,C1386785907,2315864.75,2483471.24,1
17,TRANSFER,44477.24,C370008018,0.0,0.0,C2076056509,642147.0,686624.24,0
231,TRANSFER,777539.38,C2143820835,20435.0,0.0,C339875672,0.0,777539.38,0
233,CASH_OUT,275333.43,C1267668316,21300.0,0.0,C2013635050,362974.29,638307.71,0
239,TRANSFER,1505147.74,C1808225023,0.0,0.0,C1198731831,12317732.73,13822880.46,0
235,CASH_OUT,323300.61,C884487321,20917.0,0.0,C160622165,60537.28,383837.89,0
251,CASH_OUT,80020.93,C929238680,0.0,0.0,C81407031,373626.27,453647.2,0
10,TRANSFER,729856.1,C198676448,100800.0,0.0,C1256198009,0.0,840833.49,0
377,CASH_OUT,209194.61,C152687955,206800.0,0.0,C1679897741,353048.93,562243.53,0
354,TRANSFER,570609.01,C491344080,69982.0,0.0,C917591731,80748.49,651357.49,0
18,CASH_OUT,90764.9,C240879057,0.0,0.0,C1363214855,1347642.07,1438406.97,0
161,CASH_OUT,167900.87,C374461879,0.0,0.0,C1256950994,419004.39,586905.26,0
230,TRANSFER,86673.63,C1308332472,0.0,0.0,C271303581,3181850.49,3268524.12,0
266,CASH_OUT,10000000.0,C122340101,10000000.0,0.0,C1220405366,0.0,10000000.0,1
354,CASH_OUT,56897.61,C1983952564,6095.0,0.0,C1026042469,0.0,56897.61,0
282,CASH_OUT,14312.21,C1598139954,264851.0,250538.79,C998351292,13852072.75,13866384.96,0
683,CASH_OUT,85667.33,C220010812,0.0,0.0,C1921683820,481676.02,567343.35,0
304,TRANSFER,10184411.46,C1534192110,222566.53,0.0,C158545567,21844001.93,32028413.39,0
20,CASH_OUT,144421.92,C769875796,157340.44,12918.52,C1363164554,518625.07,663046.99,0
